date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:51:36	61167/61167	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:04%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/events/category/7.jpeg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/events/category/7.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/event-home.html)
00:51:38	379194/379194	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202019%2014:49:33%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/events/9-large.jpg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/events/9-large.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/event-home.html)
00:51:41	27590/27590	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:04%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/events/category/10.jpeg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/events/category/10.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/event-home.html)
00:51:44	53474/53474	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:04%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/events/category/2.jpeg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/events/category/2.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/event-home.html)
00:51:47	56641/56641	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:04%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/events/category/11.jpeg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/events/category/11.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/event-home.html)
00:51:47	456951/456951	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202019%2014:49:30%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/events/8-large.jpg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/events/8-large.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/event-home.html)
00:51:49	25218/25218	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20May%202019%2014:50:01%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/bg2.jpg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/bg2.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/faq.html)
00:51:50	59163/59163	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:04%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/events/category/12.jpeg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/events/category/12.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/event-home.html)
00:51:55	46381/46381	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/blog/2.jpg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/blog/2.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/blogs.html)
00:51:58	54340/54340	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/blog/9.jpg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/blog/9.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/blogs.html)
00:52:01	35144/35144	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/blog/5.jpg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/blog/5.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/blogs.html)
00:52:03	100896/100896	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/blog/1.jpg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/blog/1.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/blogs.html)
00:52:08	114396/114396	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/blog/4.jpg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/blog/4.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/blogs.html)
00:52:10	7066/7066	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:04%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/users/1.jpg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/users/1.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/seller-profile.html)
00:52:11	4849/4849	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:04%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/users/13.jpg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/users/13.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/seller-profile.html)
00:52:13	5214/5214	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:05%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/users/9.jpg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/users/9.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/seller-profile.html)
00:52:14	3849/3849	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:05%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/users/7.jpg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/users/7.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/seller-profile.html)
00:52:15	3341/3341	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:05%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/users/2.jpg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/users/2.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/seller-profile.html)
00:52:15	113165/113165	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/blog/7.jpg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/blog/7.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/blogs.html)
00:52:16	3598/3598	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:05%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/users/3.jpg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/users/3.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/seller-profile.html)
00:52:16	4435/4435	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:05%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/users/4.jpg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/users/4.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/seller-profile.html)
00:52:17	5371/5371	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:05%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/users/5.jpg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/users/5.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/seller-profile.html)
00:52:17	4867/4867	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:05%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/users/6.jpg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/users/6.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/seller-profile.html)
00:52:18	3072/3072	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:05%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/users/8.jpg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/users/8.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/seller-profile.html)
00:52:18	107348/107348	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/blog/10.jpg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/blog/10.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/blogs.html)
00:52:19	6014/6014	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:04%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/users/10.jpg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/users/10.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/seller-profile.html)
00:52:19	6034/6034	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:04%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/users/11.jpg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/users/11.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/seller-profile.html)
00:52:19	383/383	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:04%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/users/14.jpg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/users/14.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/seller-profile.html)
00:52:20	7627/7627	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:04%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/users/12.jpg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/users/12.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/seller-profile.html)
00:52:20	131001/131001	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/blog/3.jpg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/blog/3.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/blogs.html)
00:52:20	8541/8541	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:05%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/users/15.jpg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/users/15.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/seller-profile.html)
00:52:20	5797/5797	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Apr%202019%2019:44:05%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/images/users/16.jpg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/images/users/16.jpg	(from http://templatecycle.com/demo/bootclassified-6/dist/seller-profile.html)
00:52:31	64144/64144	---M--	200	added ('OK')	font/woff2	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-brands-400.woff2	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-brands-400.woff2	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/css/all.css)
00:52:34	74928/74928	---M--	200	added ('OK')	font/woff	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-brands-400.woff	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-brands-400.woff	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/css/all.css)
00:52:38	629256/629256	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-brands-400.svg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-brands-400.svg	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/css/all.css)
00:52:39	116516/116516	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-brands-400.eot	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-brands-400.eot	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/css/all.css)
00:52:42	14888/14888	---M--	200	added ('OK')	font/woff2	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-regular-400.woff2	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-regular-400.woff2	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/css/all.css)
00:52:42	116516/116516	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-brands-400.eot?	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-brands-400d41d.eot	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/css/all.css)
00:52:45	40644/40644	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-regular-400.eot	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-regular-400.eot	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/css/all.css)
00:52:45	18156/18156	---M--	200	added ('OK')	font/woff	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-regular-400.woff	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-regular-400.woff	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/css/all.css)
00:52:46	141405/141405	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-regular-400.svg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-regular-400.svg	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/css/all.css)
00:52:49	40644/40644	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-regular-400.eot?	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-regular-400d41d.eot	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/css/all.css)
00:52:52	116280/116280	---M--	200	added ('OK')	font/ttf	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-brands-400.ttf	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-brands-400.ttf	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/css/all.css)
00:52:52	40416/40416	---M--	200	added ('OK')	font/ttf	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-regular-400.ttf	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-regular-400.ttf	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/css/all.css)
00:52:59	62472/62472	---M--	200	added ('OK')	font/woff2	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-solid-900.woff2	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-solid-900.woff2	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/css/all.css)
00:53:06	80484/80484	---M--	200	added ('OK')	font/woff	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-solid-900.woff	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-solid-900.woff	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/css/all.css)
00:53:09	624767/624767	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-solid-900.svg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-solid-900.svg	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/css/all.css)
00:53:15	168396/168396	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-solid-900.eot	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-solid-900.eot	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/css/all.css)
00:53:21	168396/168396	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-solid-900.eot?	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-solid-900d41d.eot	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/css/all.css)
00:53:24	89732/89732	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2008%20Apr%202019%2019:44:02%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/fonts/fontello/fontello.eot?4089732	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/fonts/fontello/fontello03a0.eot	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/css/fontello.css)
00:53:24	59484/59484	---M--	200	added ('OK')	font/woff	date:Mon,%2008%20Apr%202019%2019:44:02%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/fonts/fontello/fontello.woff?4089732	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/fonts/fontello/fontello03a0.woff	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/css/fontello.css)
00:53:25	188591/188591	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Apr%202019%2019:44:02%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/fonts/fontello/fontello.svg?4089732	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/fonts/fontello/fontello03a0.svg	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/css/fontello.css)
00:53:26	847/847	---M--	200	added ('OK')	image/gif	date:Mon,%2008%20Apr%202019%2019:44:02%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/img/loading.gif	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/img/loading.gif	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/css/fileinput.min.css)
00:53:26	56452/56452	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/flags/4x3/ad.svg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/flags/4x3/ad.svg	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/css/flag-icon.css)
00:53:28	55630/55630	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/flags/1x1/ad.svg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/flags/1x1/ad.svg	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/css/flag-icon.css)
00:53:29	257/257	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/flags/4x3/ae.svg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/flags/4x3/ae.svg	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/css/flag-icon.css)
00:53:30	273/273	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/flags/1x1/ae.svg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/flags/1x1/ae.svg	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/css/flag-icon.css)
00:53:30	168176/168176	---M--	200	added ('OK')	font/ttf	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-solid-900.ttf	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/webfonts/fa-solid-900.ttf	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/fontawesome-5.2.0/css/all.css)
00:53:30	33813/33813	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/flags/4x3/af.svg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/flags/4x3/af.svg	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/css/flag-icon.css)
00:53:31	33622/33622	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/flags/1x1/af.svg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/flags/1x1/af.svg	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/css/flag-icon.css)
00:53:32	902/902	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/flags/4x3/ag.svg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/flags/4x3/ag.svg	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/css/flag-icon.css)
00:53:32	862/862	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/flags/1x1/ag.svg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/flags/1x1/ag.svg	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/css/flag-icon.css)
00:53:33	55336/55336	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/flags/4x3/ai.svg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/flags/4x3/ai.svg	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/css/flag-icon.css)
00:53:34	58220/58220	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Apr%202019%2019:44:03%20GMT	http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/flags/1x1/ai.svg	C:/Users/Samuel/Downloads/job%20hunt2/templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/flags/1x1/ai.svg	(from http://templatecycle.com/demo/bootclassified-6/dist/assets/plugins/flag-icon-css-master/css/flag-icon.css)
